,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExteriorQ,ExteriorC,BasementQ,BasementC,BasementEx,Basement1,BsmtFinSF1,Basement2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Kitchen,TotRmsAbvGrd,Function,Fireplaces,FireplaceQ,Garage,GarageYrBlt,GarageCars,GarageArea,GarageQ,GarageC,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Pool,FenceType,MiscVal,SalePrice
885,50.0,5119,9,5,1999,60.0,4,3,5.0,3.0,3.0,6.0,1238,1.0,0,460,1698,5,1709,0,0,1709,1,0,2,0,4,5,8,1,3.0,,1999.0,2,506,3.0,3.0,97,65,0,0,0,0,0.0,0.0,0,328900
886,70.0,8393,5,5,1959,122.0,3,3,3.0,3.0,1.0,2.0,528,1.0,0,1098,1626,5,1712,0,0,1712,0,0,2,0,3,8,8,0,,,2005.0,2,588,3.0,3.0,272,54,0,0,0,0,0.0,0.0,0,145000
887,59.0,16466,5,7,1955,0.0,3,4,3.0,3.0,1.0,1.0,0,1.0,0,816,816,3,872,521,0,1393,0,0,1,1,3,8,8,0,,,1955.0,1,300,3.0,3.0,121,0,0,0,265,0,0.0,0.0,0,135500
888,95.0,15865,8,6,1970,0.0,4,4,3.0,4.0,4.0,5.0,351,3.0,823,1043,2217,5,2217,0,0,2217,1,0,2,0,4,8,8,1,3.0,,1970.0,2,621,3.0,3.0,81,207,0,0,224,0,0.0,0.0,0,268000
889,128.0,12160,6,4,1953,90.0,3,3,3.0,3.0,1.0,4.0,1024,1.0,0,481,1505,5,1505,0,0,1505,1,0,1,0,3,6,8,1,3.0,,1953.0,2,505,3.0,3.0,0,0,0,162,0,0,0.0,0.0,0,149500
890,60.0,8064,5,7,1949,0.0,3,4,3.0,3.0,2.0,1.0,0,1.0,0,672,672,5,672,252,0,924,0,0,1,0,3,6,8,1,1.0,1.0,2003.0,2,576,3.0,3.0,0,0,0,0,0,0,3.0,3.0,2000,122900
891,70.0,11184,6,5,1978,92.0,3,3,3.0,3.0,1.0,2.0,226,3.0,500,192,918,4,918,765,0,1683,0,0,2,1,3,7,8,1,3.0,,1978.0,2,440,3.0,3.0,243,0,0,0,0,0,0.0,0.0,0,172500
892,70.0,8414,6,8,1963,0.0,3,3,3.0,3.0,1.0,6.0,663,1.0,0,396,1059,3,1068,0,0,1068,0,1,1,0,3,6,8,0,,,1963.0,1,264,3.0,3.0,192,0,0,0,0,0,3.0,3.0,0,154500
893,,13284,5,5,1954,0.0,3,3,4.0,3.0,2.0,4.0,1064,1.0,0,319,1383,3,1383,0,0,1383,1,0,1,0,3,6,8,1,4.0,,1954.0,1,354,3.0,3.0,511,116,0,0,0,0,4.0,4.0,0,165000
894,64.0,7018,5,5,1979,0.0,3,3,,,,,0,,0,0,0,3,1535,0,0,1535,0,0,2,0,3,8,8,0,,,1979.0,2,400,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,118858
895,71.0,7056,6,5,1963,415.0,3,3,3.0,3.0,1.0,4.0,400,1.0,0,380,780,3,983,813,0,1796,1,0,1,1,3,8,8,1,3.0,,1963.0,2,483,3.0,3.0,0,50,0,0,0,0,0.0,0.0,0,140000
896,50.0,8765,4,6,1936,0.0,3,3,3.0,3.0,1.0,5.0,285,1.0,0,666,951,5,951,0,0,951,0,0,1,0,3,6,8,0,,1.0,1936.0,1,327,3.0,3.0,0,28,0,0,0,0,0.0,0.0,0,106500
897,64.0,7018,5,5,1979,0.0,3,3,,,,,0,,0,0,0,3,1120,1120,0,2240,0,0,2,0,3,12,8,0,,1.0,1979.0,2,528,3.0,3.0,154,0,0,0,0,0,0.0,0.0,0,142953
898,100.0,12919,9,5,2009,760.0,5,3,5.0,3.0,4.0,6.0,2188,1.0,0,142,2330,5,2364,0,0,2364,1,0,2,1,5,11,8,2,4.0,,2009.0,3,820,3.0,3.0,0,67,0,0,0,0,0.0,0.0,0,611657
899,65.0,6993,5,7,1961,0.0,3,3,3.0,3.0,1.0,4.0,465,1.0,0,447,912,3,1236,0,0,1236,0,0,1,0,3,6,8,1,3.0,,1961.0,1,288,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,135000
900,,7340,4,6,1971,0.0,3,3,3.0,3.0,1.0,5.0,322,1.0,0,536,858,3,858,0,0,858,0,0,1,0,3,4,8,0,,1.0,1979.0,1,684,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,110000
901,64.0,8712,5,7,1957,0.0,3,4,3.0,3.0,2.0,4.0,860,1.0,0,132,992,3,1306,0,0,1306,1,0,1,0,3,5,8,0,,1.0,1968.0,1,756,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,153000
902,63.0,7875,7,5,2003,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,783,783,5,807,702,0,1509,0,0,2,1,4,8,8,1,4.0,,2003.0,2,393,3.0,3.0,0,75,0,0,0,0,0.0,0.0,0,180000
903,50.0,14859,7,5,2006,27.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1670,1670,5,1670,0,0,1670,0,0,2,0,4,7,8,1,4.0,,2006.0,3,690,3.0,3.0,144,60,0,0,0,0,0.0,0.0,0,240000
904,,6173,5,6,1967,75.0,3,3,3.0,3.0,1.0,6.0,599,1.0,0,277,876,3,902,0,0,902,0,0,1,0,3,6,8,0,,,1967.0,1,288,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,125500
905,80.0,9920,5,5,1954,110.0,3,3,3.0,3.0,1.0,3.0,354,2.0,290,412,1056,3,1063,0,0,1063,1,0,1,0,3,6,8,0,,,1954.0,1,280,3.0,3.0,0,0,164,0,0,0,3.0,3.0,0,128000
906,116.0,13501,8,5,2006,208.0,4,3,4.0,3.0,1.0,6.0,63,1.0,0,1560,1623,5,1636,0,0,1636,1,0,2,0,4,8,8,1,4.0,,2006.0,3,865,3.0,3.0,0,60,0,0,0,0,0.0,0.0,0,255000
907,86.0,11500,7,7,1936,0.0,4,3,4.0,3.0,1.0,3.0,223,1.0,0,794,1017,4,1020,1037,0,2057,0,0,1,1,4,6,8,1,4.0,,1936.0,1,180,2.0,3.0,0,0,0,0,322,0,0.0,0.0,0,250000
908,,8885,5,5,1983,0.0,3,3,4.0,3.0,3.0,4.0,301,5.0,324,239,864,3,902,0,0,902,1,0,1,0,3,5,8,0,,,1983.0,2,484,3.0,3.0,164,0,0,0,0,0,3.0,3.0,0,131000
909,149.0,12589,6,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,742,742,5,742,742,0,1484,0,0,2,1,4,8,8,1,4.0,,2005.0,2,390,3.0,3.0,36,24,0,0,0,0,0.0,0.0,0,174000
910,80.0,11600,5,5,1960,361.0,3,3,3.0,3.0,1.0,3.0,443,1.0,0,662,1105,3,1105,1169,0,2274,0,0,2,0,3,12,8,0,,1.0,1960.0,2,480,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,154300
911,,9286,5,7,1977,0.0,3,3,4.0,4.0,3.0,5.0,196,1.0,0,1072,1268,3,1268,0,0,1268,0,0,1,1,4,5,8,0,,1.0,1978.0,1,252,3.0,3.0,173,0,0,0,0,0,0.0,0.0,0,143500
912,51.0,6120,5,7,1925,0.0,3,3,3.0,3.0,1.0,3.0,489,1.0,0,279,768,3,1015,0,0,1015,0,0,1,0,3,6,7,0,,1.0,1925.0,1,450,3.0,3.0,0,0,112,0,120,0,3.0,3.0,620,88000
913,82.0,6270,5,6,1949,0.0,3,3,3.0,3.0,1.0,4.0,284,1.0,0,717,1001,3,1001,1001,0,2002,0,0,2,0,3,8,8,0,,6.0,1949.0,3,871,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,145000
914,30.0,3000,6,5,2009,76.0,4,3,4.0,3.0,3.0,6.0,294,1.0,0,318,612,5,612,612,0,1224,0,0,2,1,4,4,8,0,,1.0,2009.0,2,528,3.0,3.0,0,234,0,0,0,0,0.0,0.0,0,173733
915,21.0,2001,4,5,1970,80.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,546,546,2,546,546,0,1092,0,0,1,1,3,6,8,0,,,1970.0,1,286,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,75000
916,50.0,9000,2,3,1949,0.0,3,3,3.0,3.0,3.0,4.0,50,1.0,0,430,480,3,480,0,0,480,1,0,0,0,3,4,8,0,,1.0,1958.0,1,308,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,35311
917,,17140,4,6,1956,0.0,3,3,3.0,3.0,1.0,5.0,1059,1.0,0,75,1134,5,1229,0,0,1229,0,0,1,0,3,6,8,0,,,1956.0,1,284,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,135000
918,103.0,13125,7,5,1991,0.0,4,3,5.0,3.0,2.0,4.0,48,6.0,634,422,1104,5,912,1215,0,2127,1,0,2,1,4,8,8,1,3.0,,1991.0,3,833,3.0,3.0,72,192,224,0,0,0,4.0,4.0,0,238000
919,87.0,11029,6,8,1958,0.0,5,3,4.0,3.0,1.0,5.0,528,4.0,411,245,1184,5,1414,0,0,1414,1,0,1,0,3,6,7,1,3.0,,1990.0,2,601,3.0,3.0,0,51,0,0,190,0,0.0,0.0,0,176500
920,70.0,8462,6,5,1994,105.0,4,4,4.0,4.0,1.0,6.0,814,1.0,0,114,928,5,936,785,0,1721,0,1,2,1,4,7,8,0,,,1994.0,2,471,3.0,3.0,300,87,0,0,0,0,0.0,0.0,0,201000
921,67.0,8777,5,7,1900,0.0,3,3,3.0,3.0,1.0,5.0,1084,1.0,0,188,1272,4,1272,928,0,2200,2,0,2,2,3,9,8,0,,,,0,0,,,0,70,0,0,0,0,4.0,4.0,0,145900
922,65.0,10237,6,5,2005,0.0,4,3,4.0,3.0,1.0,6.0,28,1.0,0,1288,1316,5,1316,0,0,1316,0,0,2,0,4,6,8,1,4.0,,2005.0,2,397,3.0,3.0,100,0,0,23,0,0,0.0,0.0,0,169990
923,50.0,8012,6,5,1993,0.0,4,3,4.0,3.0,1.0,2.0,165,6.0,841,598,1604,5,1617,0,0,1617,1,0,2,0,4,5,8,1,2.0,,1993.0,2,533,3.0,3.0,0,69,0,0,0,0,0.0,0.0,0,193000
924,79.0,10240,6,6,1980,157.0,3,4,4.0,3.0,1.0,4.0,625,2.0,1061,0,1686,3,1686,0,0,1686,1,0,2,0,3,7,8,1,3.0,,1980.0,2,612,3.0,3.0,384,131,0,0,0,0,0.0,0.0,0,207500
925,,15611,5,6,1977,0.0,3,3,4.0,3.0,3.0,5.0,767,2.0,93,266,1126,3,1126,0,0,1126,0,1,2,0,5,6,8,0,,,1977.0,2,540,3.0,3.0,180,0,0,0,0,0,0.0,0.0,0,175000
926,93.0,11999,8,5,2003,340.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1181,1181,5,1234,1140,0,2374,0,0,2,1,5,10,8,1,4.0,3.0,2003.0,3,656,3.0,3.0,104,100,0,0,0,0,0.0,0.0,0,285000
927,,9900,7,5,1968,342.0,3,3,3.0,3.0,1.0,4.0,552,1.0,0,280,832,4,1098,880,0,1978,0,0,2,1,3,9,8,1,4.0,,1968.0,2,486,3.0,3.0,0,43,0,0,0,0,4.0,4.0,0,176000
928,,11838,8,5,2001,0.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1753,1753,5,1788,0,0,1788,0,0,2,0,5,7,8,1,3.0,,2001.0,2,522,3.0,3.0,202,151,0,0,0,0,0.0,0.0,0,236500
929,,13006,7,5,1997,285.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,964,964,4,993,1243,0,2236,0,0,2,1,4,8,8,1,3.0,3.0,1997.0,2,642,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,222000
930,73.0,8925,8,5,2007,0.0,4,3,4.0,3.0,3.0,6.0,16,1.0,0,1450,1466,5,1466,0,0,1466,0,0,2,0,4,7,8,0,,,2007.0,3,610,3.0,3.0,100,18,0,0,0,0,0.0,0.0,0,201000
931,70.0,9100,5,6,1965,0.0,3,3,3.0,3.0,1.0,4.0,338,3.0,466,121,925,5,925,0,0,925,0,1,1,0,3,5,8,0,,1.0,1965.0,1,429,3.0,3.0,0,0,0,0,0,0,2.0,2.0,0,117500
932,84.0,11670,9,5,2006,302.0,5,3,5.0,4.0,1.0,1.0,0,1.0,0,1905,1905,5,1905,0,0,1905,0,0,2,0,5,8,8,1,4.0,,2006.0,3,788,3.0,3.0,0,191,0,0,0,0,0.0,0.0,0,320000
933,63.0,8487,7,5,2004,210.0,4,3,4.0,3.0,3.0,6.0,20,1.0,0,1480,1500,5,1500,0,0,1500,0,0,2,0,4,6,8,0,,,2004.0,2,570,3.0,3.0,192,36,0,0,0,0,0.0,0.0,0,190000
934,313.0,27650,7,7,1960,0.0,3,3,4.0,3.0,4.0,6.0,425,1.0,0,160,585,5,2069,0,0,2069,1,0,2,0,4,9,8,1,4.0,,1960.0,2,505,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,242000
935,52.0,5825,4,5,1926,108.0,3,4,2.0,3.0,2.0,1.0,0,1.0,0,600,600,4,747,0,0,747,0,0,1,0,3,5,8,0,,1.0,1953.0,2,528,3.0,3.0,0,0,32,0,0,0,0.0,0.0,0,79900
936,67.0,10083,7,5,2003,,4,3,4.0,3.0,1.0,6.0,833,1.0,0,343,1176,5,1200,0,0,1200,1,0,2,0,4,5,8,0,,,2003.0,2,555,3.0,3.0,0,41,0,0,0,0,0.0,0.0,0,184900
937,75.0,9675,7,5,2005,0.0,4,3,4.0,3.0,2.0,6.0,341,1.0,0,772,1113,5,1113,858,0,1971,0,0,2,1,4,8,8,1,4.0,,2005.0,2,689,3.0,3.0,0,48,0,0,0,0,0.0,0.0,0,253000
938,73.0,8760,7,5,2006,0.0,4,3,4.0,4.0,2.0,6.0,464,1.0,0,927,1391,5,1391,571,0,1962,0,0,2,1,4,7,8,0,,,2006.0,3,868,3.0,3.0,0,90,0,0,0,0,0.0,0.0,0,239799
939,,24090,7,7,1940,0.0,3,4,3.0,3.0,2.0,1.0,0,1.0,0,1032,1032,5,1207,1196,0,2403,0,0,2,0,3,10,8,2,3.0,,1940.0,1,349,3.0,3.0,56,0,318,0,0,0,0.0,0.0,0,244400
940,55.0,12640,6,5,1976,0.0,3,3,3.0,3.0,4.0,3.0,936,2.0,396,396,1728,3,1728,0,0,1728,0,0,2,0,3,8,8,0,,,1976.0,2,574,3.0,3.0,40,0,0,0,0,0,0.0,0.0,0,150900
941,,8755,7,5,1999,298.0,4,3,4.0,3.0,1.0,5.0,772,1.0,0,220,992,5,1022,1038,0,2060,1,0,2,1,4,8,8,1,3.0,3.0,1999.0,2,390,3.0,3.0,0,0,0,168,0,0,4.0,4.0,0,214000
942,42.0,7711,4,3,1977,0.0,3,3,4.0,3.0,4.0,6.0,1440,1.0,0,0,1440,3,1440,0,0,1440,2,0,2,0,3,8,8,0,,,,0,0,,,321,0,0,0,0,0,0.0,0.0,0,150000
943,100.0,25000,5,4,1967,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,1632,1632,3,1632,0,0,1632,0,0,2,0,3,8,8,0,,,1967.0,2,576,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,143000
944,,14375,6,6,1958,541.0,3,3,3.0,3.0,1.0,6.0,111,3.0,354,354,819,4,1344,0,0,1344,0,1,1,0,4,7,8,1,4.0,4.0,1958.0,2,525,3.0,3.0,0,118,0,0,233,0,0.0,0.0,0,137500
945,98.0,8820,5,6,1890,0.0,3,3,3.0,3.0,1.0,2.0,1088,1.0,0,0,1088,3,1188,561,120,1869,0,0,1,0,3,7,8,0,,1.0,1963.0,2,456,3.0,3.0,48,0,244,0,0,0,1.0,1.0,0,124900
946,70.0,8163,5,6,1959,128.0,3,4,3.0,3.0,3.0,5.0,748,4.0,294,102,1144,3,1144,0,0,1144,1,0,1,0,3,6,8,1,3.0,,1959.0,1,796,3.0,3.0,86,0,0,0,0,0,0.0,0.0,0,143000
947,85.0,14536,8,5,2002,236.0,4,3,4.0,3.0,3.0,6.0,1300,1.0,0,316,1616,5,1629,0,0,1629,1,0,2,0,4,9,8,1,4.0,,2002.0,3,808,3.0,3.0,0,252,0,0,0,0,0.0,0.0,0,270000
948,65.0,14006,7,5,2002,144.0,4,3,4.0,3.0,,1.0,0,1.0,0,936,936,5,936,840,0,1776,0,0,2,1,4,7,8,1,3.0,,2002.0,2,474,3.0,3.0,144,96,0,0,0,0,0.0,0.0,0,192500
949,78.0,9360,6,7,1972,0.0,3,3,3.0,3.0,1.0,5.0,982,1.0,0,179,1161,3,1381,0,0,1381,1,0,1,1,4,5,8,1,3.0,,1972.0,2,676,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,197500
950,60.0,7200,5,8,1950,0.0,3,3,3.0,3.0,1.0,5.0,398,4.0,149,317,864,4,864,0,0,864,1,0,1,0,4,5,8,0,,1.0,1980.0,2,720,3.0,3.0,194,0,0,0,0,0,0.0,0.0,0,129000
951,60.0,7800,5,5,1965,0.0,3,3,3.0,3.0,1.0,4.0,641,1.0,0,187,828,4,965,0,0,965,1,0,1,0,3,6,8,0,,1.0,1979.0,1,300,3.0,3.0,421,0,0,0,0,0,3.0,3.0,0,119900
952,60.0,7200,5,8,1972,0.0,3,4,4.0,3.0,3.0,6.0,660,1.0,0,108,768,4,768,0,0,768,0,1,1,0,3,5,8,0,,1.0,1974.0,1,396,3.0,3.0,192,0,0,0,0,0,3.0,3.0,0,133900
953,,11075,5,4,1969,232.0,3,3,3.0,3.0,3.0,5.0,562,2.0,193,29,784,5,1168,800,0,1968,0,1,2,1,3,7,6,1,1.0,,1969.0,2,530,3.0,3.0,305,189,0,0,0,0,3.0,3.0,400,172000
954,35.0,9400,6,5,1975,250.0,3,3,4.0,4.0,4.0,6.0,945,1.0,0,0,945,3,980,0,0,980,0,2,2,0,3,4,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,127500
955,82.0,7136,6,6,1946,423.0,3,3,4.0,3.0,1.0,3.0,484,1.0,0,495,979,3,979,979,0,1958,0,0,2,0,3,8,8,0,,,1946.0,2,492,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,145000
956,24.0,1300,6,6,1980,0.0,3,3,4.0,3.0,1.0,5.0,285,1.0,0,276,561,3,561,668,0,1229,0,0,1,1,3,5,8,1,3.0,,1980.0,2,462,3.0,3.0,150,0,0,0,0,0,4.0,4.0,0,124000
957,70.0,7420,5,5,1962,0.0,3,3,3.0,3.0,1.0,3.0,417,1.0,0,640,1057,3,1057,0,0,1057,0,0,1,0,3,6,8,0,,1.0,1977.0,2,576,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,132000
958,65.0,8450,7,5,2003,0.0,4,3,4.0,3.0,2.0,6.0,699,1.0,0,638,1337,5,1337,0,0,1337,1,0,2,0,4,6,8,0,,,2003.0,2,531,3.0,3.0,0,39,0,0,0,0,0.0,0.0,0,185000
959,24.0,2572,7,5,1999,0.0,4,3,4.0,3.0,1.0,5.0,604,1.0,0,92,696,5,696,720,0,1416,1,0,2,1,4,6,8,0,,1.0,1999.0,2,484,3.0,3.0,0,44,0,0,0,0,0.0,0.0,0,155000
960,50.0,7207,5,7,1958,0.0,3,4,3.0,3.0,4.0,4.0,696,1.0,0,162,858,4,858,0,0,858,1,0,1,0,3,4,8,0,,,,0,0,,,117,0,0,0,0,0,0.0,0.0,0,116500
961,,12227,6,7,1977,424.0,3,4,4.0,4.0,1.0,5.0,896,1.0,0,434,1330,3,1542,1330,0,2872,1,0,2,1,3,11,8,1,3.0,,1977.0,2,619,3.0,3.0,550,282,0,0,0,0,0.0,0.0,0,272000
962,24.0,2308,6,6,1976,0.0,3,3,4.0,3.0,1.0,5.0,556,1.0,0,248,804,3,804,744,0,1548,1,0,2,1,4,7,8,1,3.0,1.0,1976.0,2,440,3.0,3.0,48,0,0,0,0,0,0.0,0.0,0,155000
963,122.0,11923,9,5,2007,0.0,4,3,5.0,3.0,1.0,1.0,0,1.0,0,1800,1800,5,1800,0,0,1800,0,0,2,0,5,7,8,0,,,2007.0,2,702,3.0,3.0,288,136,0,0,0,0,0.0,0.0,0,239000
964,80.0,11316,7,5,2002,44.0,4,3,4.0,3.0,1.0,6.0,624,1.0,0,193,817,5,824,1070,0,1894,1,0,2,1,4,8,8,1,4.0,3.0,2002.0,2,510,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,214900
965,65.0,10237,6,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,783,783,5,783,701,0,1484,0,0,2,1,4,8,8,1,4.0,,2005.0,2,393,3.0,3.0,0,72,0,0,0,0,0.0,0.0,0,178900
966,130.0,9600,5,7,1940,0.0,4,4,3.0,2.0,1.0,3.0,428,1.0,0,300,728,5,976,332,0,1308,1,0,1,1,3,7,6,2,3.0,1.0,1940.0,1,256,3.0,3.0,0,70,0,0,0,0,0.0,0.0,0,160000
967,,7390,5,7,1955,151.0,3,3,3.0,3.0,1.0,5.0,902,1.0,0,196,1098,3,1098,0,0,1098,1,0,1,0,3,6,8,0,,,1955.0,1,260,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,135000
968,50.0,5925,3,6,1910,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,600,600,2,600,368,0,968,0,0,1,0,3,6,8,0,,,,0,0,,,0,0,0,0,0,0,2.0,2.0,0,37900
969,75.0,10382,6,5,1958,105.0,3,2,3.0,3.0,4.0,5.0,513,1.0,0,75,588,3,1095,0,0,1095,1,0,1,0,3,6,8,0,,,1958.0,1,264,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,140000
970,60.0,10800,4,4,1949,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,720,720,3,720,472,0,1192,0,0,1,1,3,6,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,135000
971,36.0,2268,7,5,2003,106.0,4,3,4.0,3.0,1.0,6.0,567,1.0,0,197,764,5,764,862,0,1626,0,0,2,0,4,6,8,0,,3.0,2003.0,2,474,3.0,3.0,0,27,0,0,0,0,0.0,0.0,0,173000
972,55.0,7892,6,5,1979,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,918,918,3,918,0,0,918,0,0,2,0,3,5,8,1,3.0,,1979.0,1,264,3.0,3.0,28,0,0,0,0,0,0.0,0.0,0,99500
973,95.0,11639,7,5,2007,,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1428,1428,5,1428,0,0,1428,0,0,2,0,4,6,8,0,,,2007.0,2,480,3.0,3.0,0,120,0,0,0,0,0.0,0.0,0,182000
974,60.0,11414,7,8,1910,0.0,3,4,4.0,3.0,1.0,1.0,0,1.0,0,728,728,3,1136,883,0,2019,0,0,1,0,4,8,8,0,,1.0,1997.0,2,532,3.0,3.0,509,135,0,0,0,0,4.0,4.0,0,167500
975,,2651,7,5,2000,0.0,4,3,4.0,3.0,1.0,6.0,641,1.0,0,32,673,5,673,709,0,1382,1,0,2,1,4,6,8,0,,1.0,2000.0,2,490,3.0,3.0,153,50,0,0,0,0,0.0,0.0,0,165000
976,51.0,5900,4,7,1923,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,440,440,3,869,0,0,869,0,0,1,0,2,4,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,85500
977,35.0,4274,7,5,2006,,4,3,4.0,3.0,1.0,6.0,1106,1.0,0,135,1241,5,1241,0,0,1241,1,0,1,1,4,4,8,0,,,2007.0,2,569,3.0,3.0,0,116,0,0,0,0,0.0,0.0,0,199900
978,68.0,9450,4,5,1954,0.0,3,3,3.0,3.0,1.0,2.0,552,1.0,0,342,894,5,894,0,0,894,0,0,1,0,3,5,8,0,,1.0,1999.0,2,400,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,110000
979,80.0,8816,5,6,1963,0.0,3,3,3.0,3.0,1.0,3.0,651,1.0,0,470,1121,3,1121,0,0,1121,1,0,1,0,3,5,8,0,,1.0,1963.0,2,480,3.0,3.0,0,80,0,0,0,0,3.0,3.0,0,139000
980,,12122,7,9,1961,210.0,5,3,3.0,3.0,3.0,5.0,867,1.0,0,77,944,4,999,0,0,999,1,0,1,0,5,6,8,0,,,1961.0,2,588,3.0,3.0,144,76,0,0,0,0,0.0,0.0,0,178400
981,98.0,12203,8,5,1998,975.0,4,3,4.0,3.0,1.0,6.0,854,1.0,0,371,1225,5,1276,1336,0,2612,1,0,2,1,4,8,8,1,3.0,,1998.0,3,676,3.0,3.0,250,0,0,0,0,0,0.0,0.0,0,336000
982,43.0,3182,7,5,2007,16.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1266,1266,5,1266,0,0,1266,0,0,2,0,4,6,8,1,4.0,,2007.0,2,388,3.0,3.0,100,16,0,0,0,0,0.0,0.0,0,159895
983,,11250,8,5,2002,0.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,1128,1128,5,1149,1141,0,2290,0,0,2,1,4,9,8,1,4.0,,2002.0,2,779,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,255900
984,75.0,10125,5,5,1977,0.0,3,3,,,,,0,,0,0,0,3,1302,432,0,1734,0,0,2,0,4,8,8,0,,,1977.0,2,539,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,126000
985,68.0,10880,5,5,1950,0.0,3,3,3.0,3.0,1.0,5.0,1040,1.0,0,124,1164,3,1164,0,0,1164,1,0,1,0,3,5,8,0,,1.0,1950.0,1,240,3.0,3.0,0,48,0,0,0,0,0.0,0.0,0,125000
986,59.0,5310,6,8,1910,0.0,3,4,3.0,2.0,1.0,1.0,0,1.0,0,485,485,4,1001,634,0,1635,0,0,1,0,4,5,8,0,,,1950.0,1,255,2.0,3.0,394,0,0,0,0,0,0.0,0.0,0,117000
987,83.0,10159,9,5,2009,450.0,5,3,5.0,3.0,3.0,6.0,1646,1.0,0,284,1930,5,1940,0,0,1940,1,0,2,1,5,8,8,1,4.0,,2010.0,3,606,3.0,3.0,168,95,0,0,0,0,0.0,0.0,0,395192
988,,12046,6,6,1976,298.0,3,3,3.0,3.0,1.0,2.0,156,1.0,0,692,848,3,1118,912,0,2030,0,0,2,1,4,8,8,1,3.0,,1976.0,2,551,3.0,3.0,0,224,0,0,0,0,0.0,0.0,0,195000
989,65.0,8125,7,5,2006,0.0,4,3,4.0,4.0,1.0,1.0,0,1.0,0,770,770,5,778,798,0,1576,0,0,2,1,4,6,8,0,,,2006.0,2,614,3.0,3.0,0,50,0,0,0,0,0.0,0.0,0,197000
990,82.0,9452,8,5,1997,423.0,4,3,4.0,3.0,1.0,6.0,1074,1.0,0,322,1396,5,1407,985,0,2392,1,0,2,1,4,7,8,1,3.0,,1997.0,3,870,3.0,3.0,0,70,0,0,0,0,0.0,0.0,0,348000
991,121.0,17671,8,9,1882,0.0,4,4,3.0,3.0,1.0,4.0,216,1.0,0,700,916,4,916,826,0,1742,0,0,1,1,4,8,8,1,4.0,,1925.0,2,424,3.0,3.0,0,169,0,0,0,0,0.0,0.0,0,168000
992,80.0,9760,6,8,1964,340.0,3,3,3.0,3.0,4.0,4.0,536,3.0,117,169,822,4,1020,831,0,1851,0,0,2,1,4,7,8,1,2.0,,1964.0,2,440,3.0,3.0,239,42,0,0,0,0,1.0,1.0,0,187000
993,68.0,8846,6,5,2005,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,750,750,5,750,750,0,1500,0,0,2,1,4,6,8,0,,,2005.0,2,564,3.0,3.0,0,35,0,0,0,0,0.0,0.0,0,173900
